Date,Open,High,Low,Close,Adj Close,Volume
2015-09-01,21.200001,21.200001,21.200001,21.200001,21.061594,0
2015-09-02,21.200001,21.200001,21.200001,21.200001,21.061594,0
2015-09-03,20.780001,20.780001,20.780001,20.780001,20.644339,250
2015-09-04,19.760000,19.760000,19.760000,19.760000,19.630997,5
2015-09-07,18.780001,18.780001,18.780001,18.780001,18.657394,1000
2015-09-08,18.780001,18.780001,18.780001,18.780001,18.657394,0
2015-09-09,19.700001,19.700001,19.700001,19.700001,19.571388,62
2015-09-10,19.700001,19.700001,19.700001,19.700001,19.571388,0
2015-09-11,19.700001,19.700001,19.700001,19.700001,19.571388,0
2015-09-14,18.719999,20.680000,18.719999,20.680000,20.544991,375
2015-09-15,20.680000,20.680000,20.680000,20.680000,20.544991,0
2015-09-16,21.700001,21.700001,21.700001,21.700001,21.558329,250
2015-09-18,22.160000,22.160000,22.160000,22.160000,22.015326,27
2015-09-21,22.160000,23.260000,22.160000,23.200001,23.048540,625
2015-09-22,24.360001,24.360001,24.360001,24.360001,24.200964,122
2015-09-23,25.559999,25.559999,25.559999,25.559999,25.393131,25
2015-09-24,26.820000,26.820000,26.820000,26.820000,26.644905,25
2015-09-28,28.160000,28.160000,28.160000,28.160000,27.976156,252
2015-09-29,29.559999,29.559999,29.559999,29.559999,29.367012,100
2015-09-30,31.020000,31.020000,31.020000,31.020000,30.817484,125
2015-10-01,32.560001,32.560001,32.560001,32.560001,32.347435,125
2015-10-05,34.180000,34.180000,34.180000,34.180000,33.956856,625
2015-10-06,35.880001,35.880001,35.880001,35.880001,35.645756,630
2015-10-07,36.580002,36.580002,36.580002,36.580002,36.341187,1625
2015-10-08,37.299999,37.299999,37.299999,37.299999,37.056480,625
2015-10-09,38.040001,38.040001,38.040001,38.040001,37.791653,7
2015-10-12,38.799999,38.799999,37.279999,38.779999,38.526817,14520
2015-10-13,39.540001,39.540001,38.040001,38.099998,37.851261,2515
2015-10-14,38.099998,38.860001,38.099998,38.860001,38.606300,2365
2015-10-15,38.860001,39.619999,38.860001,39.619999,39.361336,3125
2015-10-16,40.400002,40.400002,38.880001,40.000000,39.738853,1465
2015-10-19,40.400002,40.799999,40.000000,40.000000,39.738853,1532
2015-10-20,40.000000,40.200001,40.000000,40.200001,39.937553,32
2015-10-21,39.400002,39.400002,39.400002,39.400002,39.142776,230
2015-10-23,39.200001,39.700001,38.660000,38.799999,38.546692,2325
2015-10-26,38.799999,38.799999,38.040001,38.040001,37.791653,1707
2015-10-27,38.040001,38.040001,38.040001,38.040001,37.791653,0
2015-10-28,38.040001,38.040001,38.040001,38.040001,37.791653,0
2015-10-29,37.279999,37.279999,37.279999,37.279999,37.036613,252
2015-10-30,36.540001,36.540001,36.540001,36.540001,36.301445,2
2015-11-02,35.820000,35.820000,35.820000,35.820000,35.586143,2
2015-11-03,35.119999,35.119999,35.119999,35.119999,34.890713,15
2015-11-04,35.119999,35.119999,35.119999,35.119999,34.890713,0
2015-11-05,34.419998,34.419998,34.419998,34.419998,34.195282,1250
2015-11-06,34.419998,34.419998,34.419998,34.419998,34.195282,0
2015-11-09,33.740002,33.740002,33.740002,33.740002,33.519730,62
2015-11-10,33.080002,33.080002,33.080002,33.080002,32.864037,187
2015-11-13,32.419998,32.419998,32.419998,32.419998,32.208340,147
2015-11-16,31.780001,31.780001,31.780001,31.780001,31.572523,52
2015-11-17,31.160000,31.160000,31.160000,31.160000,30.956568,2
2015-11-18,30.540001,30.540001,30.540001,30.540001,30.340618,125
2015-11-19,29.940001,29.940001,29.940001,29.940001,29.744534,125
2015-11-20,29.360001,29.360001,29.360001,29.360001,29.168324,500
2015-11-23,29.240000,29.400000,29.240000,29.240000,29.049105,2177
2015-11-24,29.240000,29.820000,29.240000,29.820000,29.625317,2622
2015-11-26,30.400000,30.400000,30.400000,30.400000,30.201530,467
2015-11-27,31.000000,31.000000,31.000000,31.000000,30.797615,750
2015-11-30,31.620001,31.620001,31.620001,31.620001,31.413567,2750
2015-12-01,32.240002,32.240002,32.240002,32.240002,32.029518,52
2015-12-02,32.880001,32.880001,32.880001,32.880001,32.665340,250
2015-12-03,33.520000,33.520000,33.520000,33.520000,33.301163,125
2015-12-04,35.180000,35.180000,33.680000,35.180000,34.950329,1500
2015-12-07,36.919998,36.919998,36.919998,36.919998,36.678963,140
2015-12-08,38.759998,38.759998,38.759998,38.759998,38.506950,24110
2015-12-09,40.680000,40.680000,38.759998,40.680000,40.414417,13327
2015-12-10,41.099998,41.099998,39.639999,40.759998,40.493893,6957
2015-12-11,38.799999,41.099998,38.799999,40.599998,40.334938,3120
2015-12-14,41.099998,41.099998,41.099998,41.099998,40.831673,20627
2015-12-15,41.099998,41.099998,41.099998,41.099998,40.831673,5500
2015-12-16,41.099998,41.099998,41.099998,41.099998,40.831673,1000
2015-12-17,41.099998,41.099998,41.099998,41.099998,40.831673,222
2015-12-18,41.099998,41.099998,41.000000,41.099998,40.831673,12305
2015-12-21,41.099998,41.099998,41.099998,41.099998,40.831673,3265
2015-12-22,41.099998,41.099998,41.099998,41.099998,40.831673,425
2015-12-23,41.099998,41.099998,41.099998,41.099998,40.831673,6090
2015-12-24,41.099998,41.099998,41.099998,41.099998,40.831673,6345
2015-12-28,41.099998,41.099998,41.099998,41.099998,40.831673,8942
2015-12-29,41.099998,41.099998,41.099998,41.099998,40.831673,5675
2015-12-30,41.099998,41.099998,41.099998,41.099998,40.831673,250
2015-12-31,41.099998,41.099998,41.099998,41.099998,40.831673,4945
2016-01-01,41.099998,41.919998,40.279999,41.799999,41.527103,11060
2016-01-04,42.599998,42.599998,41.799999,42.040001,41.765541,5377
2016-01-05,42.759998,42.880001,42.400002,42.880001,42.600056,6752
2016-01-06,42.880001,43.720001,42.599998,42.599998,42.321884,12040
2016-01-07,42.400002,43.439999,41.759998,41.759998,41.487366,5322
2016-01-08,41.959999,42.520000,40.959999,42.119999,41.845016,8025
2016-01-11,42.799999,42.799999,41.400002,41.599998,41.328411,2225
2016-01-12,40.799999,42.279999,40.799999,40.799999,40.533634,4410
2016-01-13,40.000000,40.000000,40.000000,40.000000,39.738853,3107
2016-01-14,39.200001,39.200001,39.200001,39.200001,38.944084,2215
2016-01-15,38.439999,38.439999,38.439999,38.439999,38.189041,2300
2016-01-18,37.680000,37.680000,37.680000,37.680000,37.434002,62
2016-01-19,36.959999,36.959999,36.959999,36.959999,36.718700,250
2016-01-20,36.959999,36.959999,36.959999,36.959999,36.718700,0
2016-01-21,36.240002,36.240002,36.240002,36.240002,36.003403,262
2016-01-22,35.520000,36.959999,35.520000,36.959999,36.718700,13677
2016-01-25,36.240002,36.880001,36.240002,36.240002,36.003403,2587
2016-01-27,35.520000,36.000000,35.520000,35.520000,35.288105,2900
2016-01-28,36.200001,36.200001,36.000000,36.200001,35.963665,6522
2016-01-29,36.919998,36.919998,36.400002,36.919998,36.678963,5172
2016-02-01,37.200001,37.639999,36.200001,37.599998,37.354523,1887
2016-02-02,37.599998,37.599998,37.599998,37.599998,37.354523,0
2016-02-03,37.599998,37.599998,37.599998,37.599998,37.354523,0
2016-02-04,37.599998,37.599998,37.599998,37.599998,37.354523,0
2016-02-05,37.599998,37.599998,37.599998,37.599998,37.354523,0
2016-02-08,36.860001,36.860001,36.860001,36.860001,36.619358,250
2016-02-09,36.139999,36.139999,36.139999,36.139999,35.904057,2
2016-02-10,35.419998,35.419998,35.419998,35.419998,35.188755,2
2016-02-11,34.720001,34.720001,34.720001,34.720001,34.493332,62
2016-02-12,34.040001,34.040001,34.040001,34.040001,33.817768,150
2016-02-15,34.000000,34.000000,33.360001,33.360001,33.142208,200
2016-02-16,32.700001,32.700001,32.700001,32.700001,32.486515,2
2016-02-17,32.060001,32.060001,32.060001,32.060001,31.850695,62
2016-02-18,32.000000,32.000000,31.420000,31.420000,31.214872,862
2016-02-19,30.799999,31.400000,30.799999,31.400000,31.195002,2320
2016-02-22,30.260000,30.260000,30.260000,30.260000,30.062447,557
2016-02-23,30.000000,30.799999,30.000000,30.020000,29.824011,1710
2016-02-24,30.020000,30.020000,30.020000,30.020000,29.824011,0
2016-02-25,30.020000,30.020000,30.020000,30.020000,29.824011,0
2016-02-26,30.020000,30.020000,30.020000,30.020000,29.824011,0
2016-02-29,29.420000,29.420000,29.420000,29.420000,29.227930,250
2016-03-01,28.840000,29.420000,28.840000,28.860001,28.671587,2552
2016-03-02,28.780001,29.420000,28.780001,29.420000,29.227930,3507
2016-03-03,29.639999,29.639999,28.840000,29.600000,29.406755,330
2016-03-04,30.160000,30.160000,29.020000,29.120001,28.929888,2527
2016-03-08,29.600000,29.600000,28.780001,28.820000,28.631845,705
2016-03-09,28.840000,29.000000,28.840000,28.840000,28.651714,1300
2016-03-10,28.780001,28.780001,28.780001,28.780001,28.592108,220
2016-03-11,28.780001,28.780001,28.780001,28.780001,28.592108,0
2016-03-14,29.200001,29.200001,29.200001,29.200001,29.009365,15
2016-03-15,29.200001,29.200001,29.200001,29.200001,29.009365,102
2016-03-16,29.200001,29.200001,29.200001,29.200001,29.009365,80
2016-03-17,29.719999,29.719999,28.799999,29.200001,29.009365,165
2016-03-18,29.680000,29.780001,28.799999,29.719999,29.525970,1525
2016-03-21,29.719999,29.719999,29.719999,29.719999,29.525970,2
2016-03-22,29.760000,29.760000,29.700001,29.719999,29.525970,217
2016-03-23,29.940001,29.940001,29.139999,29.139999,28.949757,832
2016-03-28,28.799999,29.120001,28.780001,28.780001,28.592108,722
2016-03-29,29.320000,29.320000,29.320000,29.320000,29.128582,1252
2016-03-30,29.900000,29.900000,28.780001,28.920000,28.731194,1092
2016-03-31,28.920000,28.920000,28.920000,28.920000,28.731194,17
2016-04-01,30.360001,30.360001,29.200001,30.340000,30.141924,850
2016-04-04,31.600000,31.600000,31.600000,31.600000,31.393698,17
2016-04-05,31.600000,31.600000,31.600000,31.600000,31.393698,0
2016-04-06,32.799999,32.799999,32.799999,32.799999,32.585857,857
2016-04-07,32.599998,34.439999,32.599998,34.439999,34.215153,232
2016-04-08,36.160000,36.160000,32.720001,32.720001,32.506386,340
2016-04-11,34.200001,34.340000,34.200001,34.340000,34.115810,275
2016-04-12,36.000000,36.040001,36.000000,36.040001,35.804710,1075
2016-04-13,36.400002,37.799999,34.240002,35.500000,35.268234,782
2016-04-18,37.180000,37.180000,37.180000,37.180000,36.937271,100
2016-04-20,38.799999,38.799999,38.400002,38.400002,38.149303,675
2016-04-21,38.799999,38.820000,38.799999,38.820000,38.566559,27
2016-04-22,38.820000,38.820000,36.880001,38.779999,38.526817,320
2016-04-25,40.680000,40.680000,36.860001,39.380001,39.122906,880
2016-04-26,38.040001,39.959999,37.419998,39.860001,39.599770,380
2016-04-27,37.880001,39.599998,37.880001,39.599998,39.341461,130
2016-04-28,41.580002,41.580002,40.000000,40.000000,39.738853,5
2016-04-29,38.000000,38.000000,38.000000,38.000000,37.751911,125
2016-05-02,38.000000,39.900002,36.099998,36.099998,35.864319,1065
2016-05-03,37.580002,37.580002,34.299999,36.599998,36.361050,1697
2016-05-04,34.779999,37.799999,34.779999,34.799999,34.572800,647
2016-05-05,36.540001,36.540001,33.060001,33.080002,32.864037,887
2016-05-06,32.799999,34.720001,32.799999,33.000000,32.784557,575
2016-05-09,34.639999,34.639999,34.639999,34.639999,34.413849,437
2016-05-10,36.360001,36.360001,36.360001,36.360001,36.122623,2
2016-05-11,36.200001,36.200001,36.200001,36.200001,35.963665,280
2016-05-12,34.400002,37.200001,34.400002,37.200001,36.957138,10
2016-05-13,37.200001,37.200001,37.200001,37.200001,36.957138,0
2016-05-16,37.580002,37.580002,37.580002,37.580002,37.334660,125
2016-05-17,37.580002,37.580002,37.580002,37.580002,37.334660,0
2016-05-18,35.720001,38.480000,35.720001,35.720001,35.486801,250
2016-05-19,34.000000,34.000000,33.939999,33.939999,33.718418,990
2016-05-20,34.000000,34.000000,32.259998,32.259998,32.049381,2347
2016-05-23,32.259998,32.259998,30.660000,30.660000,30.459831,345
2016-05-24,30.660000,30.660000,30.660000,30.660000,30.459831,0
2016-05-25,32.180000,32.180000,32.180000,32.180000,31.969910,250
2016-05-26,30.600000,32.160000,30.600000,32.160000,31.950039,312
2016-05-27,30.559999,33.759998,30.559999,33.759998,33.539593,2612
2016-05-30,33.759998,33.759998,33.759998,33.759998,33.539593,2300
2016-05-31,35.439999,35.439999,32.119999,35.380001,35.149021,1250
2016-06-01,33.639999,36.000000,33.639999,35.799999,35.566273,3622
2016-06-02,35.599998,35.599998,35.599998,35.599998,35.367580,125
2016-06-03,34.000000,34.400002,33.820000,33.820000,33.599209,5065
2016-06-06,34.799999,34.799999,32.139999,32.160000,31.950039,770
2016-06-07,33.200001,33.200001,30.600000,32.320000,32.108997,3512
2016-06-08,31.000000,31.600000,30.959999,31.020000,30.817484,390
2016-06-09,31.600000,32.000000,31.600000,32.000000,31.791084,887
2016-06-10,33.599998,33.599998,32.000000,33.180000,32.963383,2762
2016-06-13,33.200001,34.820000,31.540001,34.820000,34.592678,20077
2016-06-14,36.000000,36.400002,35.599998,36.360001,36.122623,3562
2016-06-15,34.560001,36.720001,34.560001,34.560001,34.334373,2422
2016-06-16,34.560001,34.560001,34.560001,34.560001,34.334373,0
2016-06-17,34.560001,34.560001,34.560001,34.560001,34.334373,0
2016-06-20,36.240002,36.240002,36.000000,36.000000,35.764973,15
2016-06-21,36.000000,36.000000,36.000000,36.000000,35.764973,0
2016-06-22,34.200001,35.599998,34.200001,34.259998,34.036327,762
2016-06-23,34.799999,35.200001,34.000000,35.200001,34.970196,3375
2016-06-24,34.400002,36.959999,34.400002,36.959999,36.718700,197
2016-06-27,36.959999,36.959999,35.980000,36.000000,35.764973,157
2016-06-28,34.799999,37.799999,34.799999,36.040001,35.804710,2455
2016-06-29,37.799999,37.840000,35.599998,35.959999,35.725231,5440
2016-06-30,37.599998,37.740002,37.200001,37.200001,36.957138,2210
2016-07-01,38.000000,38.000000,35.340000,35.939999,35.705360,2372
2016-07-04,37.200001,37.720001,37.200001,37.720001,37.473743,7772
2016-07-05,38.000000,38.000000,36.400002,37.860001,37.612827,11367
2016-07-07,38.000000,38.799999,35.980000,36.160000,35.923927,11765
2016-07-08,34.799999,37.400002,34.439999,36.900002,36.659096,1867
2016-07-11,36.799999,36.799999,35.060001,35.959999,35.725231,960
2016-07-12,35.599998,36.360001,34.200001,36.360001,36.122623,945
2016-07-13,36.799999,38.160000,34.580002,38.040001,37.791653,8587
2016-07-14,38.160000,39.200001,36.160000,38.000000,37.751911,7137
2016-07-15,38.000000,39.520000,36.439999,37.619999,37.374393,6585
2016-07-18,39.480000,39.480000,37.599998,38.480000,38.228779,6170
2016-07-19,38.799999,39.759998,37.599998,39.680000,39.420948,17460
2016-07-20,41.660000,41.660000,40.040001,41.660000,41.388016,10777
2016-07-21,43.740002,43.740002,43.740002,43.740002,43.454445,8502
2016-07-22,45.139999,45.139999,44.000000,45.139999,44.845303,22867
2016-07-25,47.380001,47.380001,47.380001,47.380001,47.070671,9337
2016-07-26,49.740002,49.740002,49.740002,49.740002,49.415264,8565
2016-07-27,50.580002,50.580002,50.580002,50.580002,50.249786,12197
2016-07-28,50.580002,50.580002,50.580002,50.580002,50.249786,2362
2016-07-29,50.580002,50.580002,50.580002,50.580002,50.249786,0
2016-08-01,53.099998,53.099998,53.099998,53.099998,52.753330,750
2016-08-02,55.740002,55.740002,54.000000,55.740002,55.376099,19715
2016-08-03,58.520000,58.520000,54.400002,56.799999,56.429176,17940
2016-08-04,59.639999,59.639999,53.959999,56.000000,55.634403,7465
2016-08-05,54.000000,58.799999,53.240002,58.799999,58.416119,29117
2016-08-08,60.000000,61.740002,60.000000,61.740002,61.336929,22685
2016-08-09,62.000000,62.040001,61.959999,62.040001,61.634968,5890
2016-08-10,62.040001,62.040001,61.599998,62.040001,61.634968,9142
2016-08-11,62.040001,62.040001,62.040001,62.040001,61.634968,1925
2016-08-12,62.040001,62.040001,62.040001,62.040001,61.634968,4282
2016-08-16,62.040001,62.040001,62.040001,62.040001,61.634968,5177
2016-08-17,62.040001,62.040001,62.040001,62.040001,61.634968,175
2016-08-18,62.040001,62.040001,62.040001,62.040001,61.634968,120
2016-08-19,62.040001,62.040001,62.040001,62.040001,61.634968,865
2016-08-22,62.040001,62.040001,62.040001,62.040001,61.634968,1085
2016-08-23,62.040001,62.040001,62.040001,62.040001,61.634968,3230
2016-08-24,62.040001,62.040001,62.040001,62.040001,61.634968,592
2016-08-25,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-08-26,62.040001,62.040001,62.040001,62.040001,61.634968,125
2016-08-29,62.040001,62.040001,62.040001,62.040001,61.634968,2795
2016-08-30,62.040001,62.040001,62.040001,62.040001,61.634968,12
2016-08-31,62.040001,62.040001,62.040001,62.040001,61.634968,3250
2016-09-01,62.040001,62.040001,62.040001,62.040001,61.634968,275
2016-09-02,62.040001,62.040001,62.040001,62.040001,61.634968,162
2016-09-06,62.040001,62.040001,62.040001,62.040001,61.634968,1062
2016-09-07,62.040001,62.040001,62.040001,62.040001,61.634968,82
2016-09-08,62.040001,62.040001,62.040001,62.040001,61.634968,40
2016-09-09,62.040001,62.040001,62.040001,62.040001,61.634968,625
2016-09-12,62.040001,62.040001,62.040001,62.040001,61.634968,10810
2016-09-14,62.040001,62.040001,62.040001,62.040001,61.634968,1375
2016-09-15,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-16,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-19,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-20,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-21,62.040001,62.040001,62.040001,62.040001,61.634968,3000
2016-09-22,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-23,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-26,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-27,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-28,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-09-29,62.040001,62.040001,62.040001,62.040001,61.634968,8332
2016-09-30,62.040001,62.040001,62.040001,62.040001,61.634968,0
2016-10-03,65.139999,65.139999,65.139999,65.139999,64.714729,510
2016-10-04,68.379997,68.379997,68.379997,68.379997,67.933571,40
2016-10-05,71.779999,71.779999,71.779999,71.779999,71.311371,250
2016-10-06,74.440002,74.440002,74.440002,74.440002,73.954018,250
2016-10-07,74.440002,74.440002,74.440002,74.440002,73.954018,1062
2016-10-10,78.160004,78.160004,78.160004,78.160004,77.649727,1627
2016-10-13,80.639999,80.639999,80.639999,80.639999,80.113525,775
2016-10-14,80.639999,80.639999,80.639999,80.639999,80.113525,135
2016-10-17,80.639999,80.639999,80.639999,80.639999,80.113525,0
2016-10-18,80.639999,80.639999,80.639999,80.639999,80.113525,0
2016-10-19,80.639999,80.639999,80.639999,80.639999,80.113525,0
2016-10-20,80.639999,80.639999,80.639999,80.639999,80.113525,25
2016-10-21,80.639999,80.639999,80.639999,80.639999,80.113525,0
2016-10-24,80.639999,80.639999,80.639999,80.639999,80.113525,250
2016-10-25,80.639999,80.639999,80.639999,80.639999,80.113525,250
2016-10-26,80.639999,80.639999,80.639999,80.639999,80.113525,2
2016-10-27,80.639999,80.639999,80.639999,80.639999,80.113525,250
2016-10-28,80.639999,80.639999,80.639999,80.639999,80.113525,150
2016-11-01,84.660004,84.660004,84.660004,84.660004,84.107300,25
2016-11-02,88.879997,88.879997,88.879997,88.879997,88.299744,5337
2016-11-03,93.320000,93.320000,93.320000,93.320000,92.710747,150
2016-11-04,96.760002,96.760002,96.760002,96.760002,96.128288,11342
2016-11-07,101.580002,101.580002,91.940002,101.580002,100.916824,22922
2016-11-08,104.360001,104.360001,96.519997,103.459999,102.784554,11035
2016-11-09,98.300003,98.300003,98.300003,98.300003,97.658241,6292
2016-11-10,98.000000,103.199997,93.599998,103.199997,102.526253,13902
2016-11-11,104.000000,104.800003,98.040001,98.080002,97.439674,5275
2016-11-15,98.040001,98.040001,93.180000,93.180000,92.571663,970
2016-11-16,88.540001,93.180000,88.540001,88.540001,87.961952,4670
2016-11-17,84.120003,88.800003,84.120003,88.400002,87.822868,4597
2016-11-18,84.000000,92.599998,84.000000,92.519997,91.915977,6725
2016-11-21,94.800003,94.800003,87.900002,87.900002,87.326141,1207
2016-11-22,83.519997,83.519997,83.519997,83.519997,82.974731,945
2016-11-23,79.360001,79.599998,79.360001,79.360001,78.841896,1950
2016-11-24,75.400002,83.320000,75.400002,83.080002,82.537613,4110
2016-11-25,87.180000,87.199997,82.000000,87.180000,86.610840,2837
2016-11-28,87.199997,91.519997,87.199997,91.519997,90.922501,5500
2016-11-29,91.519997,96.000000,91.519997,96.000000,95.373253,4027
2016-11-30,99.860001,99.879997,92.820000,96.320000,95.691162,800
2016-12-01,91.519997,93.599998,91.519997,91.919998,91.319893,2167
2016-12-02,90.800003,90.800003,87.339996,90.800003,90.207214,105
2016-12-05,91.199997,91.199997,91.199997,91.199997,90.604591,500
2016-12-06,95.599998,95.599998,86.800003,87.820000,87.246658,650
2016-12-07,92.160004,92.160004,90.000000,90.000000,89.412430,252
2016-12-08,88.000000,90.000000,85.599998,85.660004,85.100761,592
2016-12-09,82.239998,88.000000,82.239998,87.199997,86.630707,460
2016-12-12,83.400002,83.400002,83.199997,83.400002,82.855522,407
2016-12-13,79.800003,82.000000,79.800003,80.000000,79.477707,867
2016-12-14,80.000000,80.000000,80.000000,80.000000,79.477707,0
2016-12-15,80.000000,80.000000,80.000000,80.000000,79.477707,47
2016-12-16,78.040001,84.000000,76.000000,84.000000,83.451591,2262
2016-12-19,80.059998,80.059998,80.000000,80.040001,79.517456,427
2016-12-20,80.000000,84.040001,80.000000,84.019997,83.471466,1272
2016-12-21,87.760002,88.220001,84.000000,88.000000,87.425484,930
2016-12-22,88.000000,88.400002,88.000000,88.400002,87.822868,662
2016-12-23,84.000000,87.199997,84.000000,84.239998,83.690033,130
2016-12-26,84.239998,86.000000,84.000000,85.599998,85.041153,162
2016-12-27,85.599998,85.599998,85.599998,85.599998,85.041153,0
2016-12-28,84.000000,84.000000,82.000000,82.000000,81.464653,107
2016-12-29,86.000000,86.000000,79.419998,79.680000,79.159798,222
2016-12-30,83.599998,83.660004,83.480003,83.660004,83.113823,3412
2017-01-02,85.599998,87.839996,85.599998,87.839996,87.266525,237
2017-01-03,91.599998,91.599998,87.599998,90.000000,89.412430,2767
2017-01-04,86.599998,90.000000,86.599998,90.000000,89.412430,1817
2017-01-05,93.559998,93.559998,85.500000,87.260002,86.690323,5662
2017-01-06,84.000000,91.199997,83.800003,90.199997,89.611115,2735
2017-01-09,90.000000,90.000000,90.000000,90.000000,89.412430,1252
2017-01-10,90.000000,94.400002,88.400002,93.120003,92.512062,905
2017-01-11,93.120003,97.760002,93.120003,97.760002,97.121765,3030
2017-01-12,101.959999,102.639999,95.019997,102.400002,101.731476,2037
2017-01-13,106.000000,107.519997,102.000000,107.519997,106.818039,3455
2017-01-16,108.599998,108.739998,102.360001,108.739998,108.030083,1710
2017-01-17,108.739998,108.739998,106.000000,108.739998,108.030083,6555
2017-01-18,108.739998,108.739998,108.739998,108.739998,108.030083,287
2017-01-19,108.739998,108.739998,108.739998,108.739998,108.030083,1860
2017-01-20,108.739998,108.739998,108.739998,108.739998,108.030083,8627
2017-01-23,108.739998,108.739998,104.000000,108.739998,108.030083,26065
2017-01-24,108.739998,108.739998,108.739998,108.739998,108.030083,17845
2017-01-25,108.739998,108.739998,107.279999,108.620003,107.910866,18227
2017-01-27,108.739998,108.739998,106.639999,108.559998,107.851257,8055
2017-01-30,108.739998,108.739998,108.720001,108.739998,108.030083,13972
2017-01-31,108.739998,108.739998,108.739998,108.739998,108.030083,1275
2017-02-01,111.019997,111.019997,103.320000,103.320000,102.645470,13442
2017-02-02,98.160004,105.760002,98.160004,104.000000,103.321022,4867
2017-02-03,108.360001,109.199997,100.839996,104.720001,104.036324,2277
2017-02-06,102.000000,107.000000,100.879997,107.000000,106.301437,7055
2017-02-07,102.080002,107.959999,101.660004,104.000000,103.321022,12357
2017-02-08,103.199997,107.199997,102.400002,104.639999,103.956848,8725
2017-02-09,99.419998,107.199997,99.419998,103.419998,102.744812,7070
2017-02-10,106.000000,107.959999,102.000000,102.000000,101.334076,3657
2017-02-13,107.099998,107.099998,107.099998,107.099998,106.400795,10400
2017-02-14,111.879997,112.320000,108.800003,110.019997,109.301727,18425
2017-02-15,111.199997,111.199997,104.519997,105.680000,104.990059,17197
2017-02-16,106.800003,109.959999,101.199997,105.379997,104.692017,7132
2017-02-17,109.599998,109.599998,102.400002,106.459999,105.764961,4022
2017-02-20,104.800003,111.199997,101.220001,102.779999,102.108994,16315
2017-02-21,107.599998,107.900002,101.139999,103.260002,102.585854,895
2017-02-22,103.279999,103.400002,98.800003,101.599998,100.936691,2917
2017-02-23,96.800003,106.400002,96.800003,101.000000,100.340614,702
2017-02-27,104.000000,104.000000,95.980003,97.220001,96.585289,4435
2017-02-28,97.199997,100.000000,97.199997,98.000000,97.360191,1952
2017-03-01,102.800003,102.900002,97.199997,97.820000,97.181366,3467
2017-03-02,102.400002,102.400002,96.000000,97.959999,97.320457,2155
2017-03-03,97.980003,102.800003,94.000000,98.379997,97.737717,2475
2017-03-06,98.400002,102.000000,95.599998,96.360001,95.730904,7140
2017-03-07,100.500000,100.500000,94.000000,95.480003,94.856651,4497
2017-03-08,94.400002,94.800003,92.000000,92.639999,92.035194,3267
2017-03-09,92.639999,95.120003,89.599998,92.620003,92.015335,29620
2017-03-10,94.400002,97.239998,94.000000,95.120003,94.498993,5030
2017-03-14,99.860001,99.860001,99.400002,99.860001,99.208061,12250
2017-03-15,104.000000,104.839996,103.980003,104.839996,104.155533,30292
2017-03-16,109.599998,109.599998,101.199997,103.519997,102.844162,48170
2017-03-17,106.800003,106.800003,99.699997,100.440002,99.784271,17000
2017-03-20,105.199997,105.199997,96.000000,96.400002,95.770638,14212
2017-03-21,96.800003,99.199997,96.000000,99.199997,98.552361,2237
2017-03-22,96.000000,104.000000,94.239998,94.919998,94.300301,39672
2017-03-23,93.599998,99.199997,93.599998,95.620003,94.995728,9257
2017-03-24,94.839996,96.000000,94.000000,95.860001,95.234169,4300
2017-03-27,96.000000,100.639999,95.000000,95.279999,94.657951,40480
2017-03-28,100.000000,100.040001,95.239998,99.699997,99.049103,19625
2017-03-29,96.800003,99.120003,94.800003,95.000000,94.379791,9925
2017-03-30,94.800003,99.739998,94.800003,97.419998,96.783981,14877
2017-03-31,98.099998,102.279999,98.099998,100.720001,100.062439,19647
2017-04-03,101.599998,105.739998,101.599998,105.739998,105.049667,11970
2017-04-05,108.000000,111.019997,108.000000,111.019997,110.295189,46772
2017-04-06,114.800003,116.559998,114.800003,116.559998,115.799026,27915
2017-04-07,122.379997,122.379997,120.000000,122.379997,121.581024,36042
2017-04-10,128.479996,128.479996,116.400002,122.739998,121.938675,41837
2017-04-11,126.000000,126.400002,116.800003,120.580002,119.792786,27307
2017-04-12,116.400002,118.000000,114.800003,115.940002,115.183075,8092
2017-04-13,117.599998,117.599998,116.400002,117.599998,116.832237,4995
2017-04-17,119.599998,119.599998,114.800003,115.620003,114.865166,6055
2017-04-18,119.599998,121.400002,119.580002,120.000000,119.216568,8240
2017-04-19,118.000000,122.000000,114.800003,122.000000,121.203514,360
2017-04-20,122.000000,122.000000,116.000000,118.000000,117.229630,1625
2017-04-21,118.000000,122.000000,118.000000,119.959999,119.176834,4450
2017-04-24,121.000000,121.000000,116.000000,120.120003,119.335785,3435
2017-04-25,116.400002,120.000000,116.400002,117.620003,116.852119,4440
2017-04-26,116.800003,117.000000,116.099998,116.099998,115.342026,2922
2017-04-27,118.000000,118.000000,112.800003,115.720001,114.964508,1692
